video_id,path,label,method,compression,split
326_501,ffpp_c23\NeuralTextures\326_501.mp4,1,NeuralTextures,c23,val
327_329,ffpp_c23\NeuralTextures\327_329.mp4,1,NeuralTextures,c23,train
328_320,ffpp_c23\NeuralTextures\328_320.mp4,1,NeuralTextures,c23,train
329_327,ffpp_c23\NeuralTextures\329_327.mp4,1,NeuralTextures,c23,val
330_162,ffpp_c23\NeuralTextures\330_162.mp4,1,NeuralTextures,c23,train
331_260,ffpp_c23\NeuralTextures\331_260.mp4,1,NeuralTextures,c23,train
332_051,ffpp_c23\NeuralTextures\332_051.mp4,1,NeuralTextures,c23,train
333_377,ffpp_c23\NeuralTextures\333_377.mp4,1,NeuralTextures,c23,train
334_318,ffpp_c23\NeuralTextures\334_318.mp4,1,NeuralTextures,c23,test
335_277,ffpp_c23\NeuralTextures\335_277.mp4,1,NeuralTextures,c23,test
336_338,ffpp_c23\NeuralTextures\336_338.mp4,1,NeuralTextures,c23,train
337_522,ffpp_c23\NeuralTextures\337_522.mp4,1,NeuralTextures,c23,train
338_336,ffpp_c23\NeuralTextures\338_336.mp4,1,NeuralTextures,c23,train
339_392,ffpp_c23\NeuralTextures\339_392.mp4,1,NeuralTextures,c23,val
340_341,ffpp_c23\NeuralTextures\340_341.mp4,1,NeuralTextures,c23,train
341_340,ffpp_c23\NeuralTextures\341_340.mp4,1,NeuralTextures,c23,train
342_416,ffpp_c23\NeuralTextures\342_416.mp4,1,NeuralTextures,c23,train
343_363,ffpp_c23\NeuralTextures\343_363.mp4,1,NeuralTextures,c23,train
344_020,ffpp_c23\NeuralTextures\344_020.mp4,1,NeuralTextures,c23,train
345_259,ffpp_c23\NeuralTextures\345_259.mp4,1,NeuralTextures,c23,train
346_351,ffpp_c23\NeuralTextures\346_351.mp4,1,NeuralTextures,c23,train
347_314,ffpp_c23\NeuralTextures\347_314.mp4,1,NeuralTextures,c23,train
348_202,ffpp_c23\NeuralTextures\348_202.mp4,1,NeuralTextures,c23,train
349_350,ffpp_c23\NeuralTextures\349_350.mp4,1,NeuralTextures,c23,train
350_349,ffpp_c23\NeuralTextures\350_349.mp4,1,NeuralTextures,c23,train
351_346,ffpp_c23\NeuralTextures\351_346.mp4,1,NeuralTextures,c23,train
352_319,ffpp_c23\NeuralTextures\352_319.mp4,1,NeuralTextures,c23,val
353_383,ffpp_c23\NeuralTextures\353_383.mp4,1,NeuralTextures,c23,train
354_362,ffpp_c23\NeuralTextures\354_362.mp4,1,NeuralTextures,c23,train
355_748,ffpp_c23\NeuralTextures\355_748.mp4,1,NeuralTextures,c23,train
356_324,ffpp_c23\NeuralTextures\356_324.mp4,1,NeuralTextures,c23,train
357_432,ffpp_c23\NeuralTextures\357_432.mp4,1,NeuralTextures,c23,train
358_380,ffpp_c23\NeuralTextures\358_380.mp4,1,NeuralTextures,c23,train
359_317,ffpp_c23\NeuralTextures\359_317.mp4,1,NeuralTextures,c23,train
360_437,ffpp_c23\NeuralTextures\360_437.mp4,1,NeuralTextures,c23,train
361_448,ffpp_c23\NeuralTextures\361_448.mp4,1,NeuralTextures,c23,train
362_354,ffpp_c23\NeuralTextures\362_354.mp4,1,NeuralTextures,c23,val
363_343,ffpp_c23\NeuralTextures\363_343.mp4,1,NeuralTextures,c23,train
364_440,ffpp_c23\NeuralTextures\364_440.mp4,1,NeuralTextures,c23,test
365_307,ffpp_c23\NeuralTextures\365_307.mp4,1,NeuralTextures,c23,train
366_473,ffpp_c23\NeuralTextures\366_473.mp4,1,NeuralTextures,c23,test
367_371,ffpp_c23\NeuralTextures\367_371.mp4,1,NeuralTextures,c23,val
368_378,ffpp_c23\NeuralTextures\368_378.mp4,1,NeuralTextures,c23,train
369_316,ffpp_c23\NeuralTextures\369_316.mp4,1,NeuralTextures,c23,train
370_483,ffpp_c23\NeuralTextures\370_483.mp4,1,NeuralTextures,c23,train
371_367,ffpp_c23\NeuralTextures\371_367.mp4,1,NeuralTextures,c23,train
372_413,ffpp_c23\NeuralTextures\372_413.mp4,1,NeuralTextures,c23,train
373_394,ffpp_c23\NeuralTextures\373_394.mp4,1,NeuralTextures,c23,train
374_407,ffpp_c23\NeuralTextures\374_407.mp4,1,NeuralTextures,c23,train
375_251,ffpp_c23\NeuralTextures\375_251.mp4,1,NeuralTextures,c23,train
376_381,ffpp_c23\NeuralTextures\376_381.mp4,1,NeuralTextures,c23,train
377_333,ffpp_c23\NeuralTextures\377_333.mp4,1,NeuralTextures,c23,train
378_368,ffpp_c23\NeuralTextures\378_368.mp4,1,NeuralTextures,c23,train
379_158,ffpp_c23\NeuralTextures\379_158.mp4,1,NeuralTextures,c23,train
380_358,ffpp_c23\NeuralTextures\380_358.mp4,1,NeuralTextures,c23,train
381_376,ffpp_c23\NeuralTextures\381_376.mp4,1,NeuralTextures,c23,val
382_409,ffpp_c23\NeuralTextures\382_409.mp4,1,NeuralTextures,c23,train
383_353,ffpp_c23\NeuralTextures\383_353.mp4,1,NeuralTextures,c23,train
384_932,ffpp_c23\NeuralTextures\384_932.mp4,1,NeuralTextures,c23,train
385_414,ffpp_c23\NeuralTextures\385_414.mp4,1,NeuralTextures,c23,train
386_154,ffpp_c23\NeuralTextures\386_154.mp4,1,NeuralTextures,c23,train
387_311,ffpp_c23\NeuralTextures\387_311.mp4,1,NeuralTextures,c23,train
388_308,ffpp_c23\NeuralTextures\388_308.mp4,1,NeuralTextures,c23,train
389_480,ffpp_c23\NeuralTextures\389_480.mp4,1,NeuralTextures,c23,train
390_709,ffpp_c23\NeuralTextures\390_709.mp4,1,NeuralTextures,c23,train
391_406,ffpp_c23\NeuralTextures\391_406.mp4,1,NeuralTextures,c23,val
392_339,ffpp_c23\NeuralTextures\392_339.mp4,1,NeuralTextures,c23,val
393_405,ffpp_c23\NeuralTextures\393_405.mp4,1,NeuralTextures,c23,train
394_373,ffpp_c23\NeuralTextures\394_373.mp4,1,NeuralTextures,c23,train
395_401,ffpp_c23\NeuralTextures\395_401.mp4,1,NeuralTextures,c23,train
396_272,ffpp_c23\NeuralTextures\396_272.mp4,1,NeuralTextures,c23,train
397_602,ffpp_c23\NeuralTextures\397_602.mp4,1,NeuralTextures,c23,val
398_457,ffpp_c23\NeuralTextures\398_457.mp4,1,NeuralTextures,c23,train
399_488,ffpp_c23\NeuralTextures\399_488.mp4,1,NeuralTextures,c23,train
400_476,ffpp_c23\NeuralTextures\400_476.mp4,1,NeuralTextures,c23,train
401_395,ffpp_c23\NeuralTextures\401_395.mp4,1,NeuralTextures,c23,train
402_453,ffpp_c23\NeuralTextures\402_453.mp4,1,NeuralTextures,c23,test
403_497,ffpp_c23\NeuralTextures\403_497.mp4,1,NeuralTextures,c23,test
404_429,ffpp_c23\NeuralTextures\404_429.mp4,1,NeuralTextures,c23,val
405_393,ffpp_c23\NeuralTextures\405_393.mp4,1,NeuralTextures,c23,test
406_391,ffpp_c23\NeuralTextures\406_391.mp4,1,NeuralTextures,c23,train
407_374,ffpp_c23\NeuralTextures\407_374.mp4,1,NeuralTextures,c23,train
408_424,ffpp_c23\NeuralTextures\408_424.mp4,1,NeuralTextures,c23,train
409_382,ffpp_c23\NeuralTextures\409_382.mp4,1,NeuralTextures,c23,train
410_411,ffpp_c23\NeuralTextures\410_411.mp4,1,NeuralTextures,c23,val
411_410,ffpp_c23\NeuralTextures\411_410.mp4,1,NeuralTextures,c23,train
412_274,ffpp_c23\NeuralTextures\412_274.mp4,1,NeuralTextures,c23,train
413_372,ffpp_c23\NeuralTextures\413_372.mp4,1,NeuralTextures,c23,train
414_385,ffpp_c23\NeuralTextures\414_385.mp4,1,NeuralTextures,c23,test
415_484,ffpp_c23\NeuralTextures\415_484.mp4,1,NeuralTextures,c23,train
416_342,ffpp_c23\NeuralTextures\416_342.mp4,1,NeuralTextures,c23,test
417_496,ffpp_c23\NeuralTextures\417_496.mp4,1,NeuralTextures,c23,train
418_507,ffpp_c23\NeuralTextures\418_507.mp4,1,NeuralTextures,c23,train
419_824,ffpp_c23\NeuralTextures\419_824.mp4,1,NeuralTextures,c23,train
420_257,ffpp_c23\NeuralTextures\420_257.mp4,1,NeuralTextures,c23,train
421_423,ffpp_c23\NeuralTextures\421_423.mp4,1,NeuralTextures,c23,val
422_695,ffpp_c23\NeuralTextures\422_695.mp4,1,NeuralTextures,c23,train
423_421,ffpp_c23\NeuralTextures\423_421.mp4,1,NeuralTextures,c23,train
424_408,ffpp_c23\NeuralTextures\424_408.mp4,1,NeuralTextures,c23,train
425_485,ffpp_c23\NeuralTextures\425_485.mp4,1,NeuralTextures,c23,train
426_287,ffpp_c23\NeuralTextures\426_287.mp4,1,NeuralTextures,c23,train
427_637,ffpp_c23\NeuralTextures\427_637.mp4,1,NeuralTextures,c23,train
428_466,ffpp_c23\NeuralTextures\428_466.mp4,1,NeuralTextures,c23,train
429_404,ffpp_c23\NeuralTextures\429_404.mp4,1,NeuralTextures,c23,val
430_459,ffpp_c23\NeuralTextures\430_459.mp4,1,NeuralTextures,c23,train
431_447,ffpp_c23\NeuralTextures\431_447.mp4,1,NeuralTextures,c23,train
432_357,ffpp_c23\NeuralTextures\432_357.mp4,1,NeuralTextures,c23,train
433_498,ffpp_c23\NeuralTextures\433_498.mp4,1,NeuralTextures,c23,train
434_438,ffpp_c23\NeuralTextures\434_438.mp4,1,NeuralTextures,c23,train
435_456,ffpp_c23\NeuralTextures\435_456.mp4,1,NeuralTextures,c23,train
436_526,ffpp_c23\NeuralTextures\436_526.mp4,1,NeuralTextures,c23,val
437_360,ffpp_c23\NeuralTextures\437_360.mp4,1,NeuralTextures,c23,train
438_434,ffpp_c23\NeuralTextures\438_434.mp4,1,NeuralTextures,c23,train
439_441,ffpp_c23\NeuralTextures\439_441.mp4,1,NeuralTextures,c23,train
440_364,ffpp_c23\NeuralTextures\440_364.mp4,1,NeuralTextures,c23,train
441_439,ffpp_c23\NeuralTextures\441_439.mp4,1,NeuralTextures,c23,train
442_195,ffpp_c23\NeuralTextures\442_195.mp4,1,NeuralTextures,c23,train
443_514,ffpp_c23\NeuralTextures\443_514.mp4,1,NeuralTextures,c23,val
444_655,ffpp_c23\NeuralTextures\444_655.mp4,1,NeuralTextures,c23,train
445_494,ffpp_c23\NeuralTextures\445_494.mp4,1,NeuralTextures,c23,test
446_667,ffpp_c23\NeuralTextures\446_667.mp4,1,NeuralTextures,c23,train
447_431,ffpp_c23\NeuralTextures\447_431.mp4,1,NeuralTextures,c23,train
448_361,ffpp_c23\NeuralTextures\448_361.mp4,1,NeuralTextures,c23,train
449_451,ffpp_c23\NeuralTextures\449_451.mp4,1,NeuralTextures,c23,train
450_533,ffpp_c23\NeuralTextures\450_533.mp4,1,NeuralTextures,c23,train
451_449,ffpp_c23\NeuralTextures\451_449.mp4,1,NeuralTextures,c23,train
452_550,ffpp_c23\NeuralTextures\452_550.mp4,1,NeuralTextures,c23,train
453_402,ffpp_c23\NeuralTextures\453_402.mp4,1,NeuralTextures,c23,train
454_527,ffpp_c23\NeuralTextures\454_527.mp4,1,NeuralTextures,c23,val
455_471,ffpp_c23\NeuralTextures\455_471.mp4,1,NeuralTextures,c23,train
456_435,ffpp_c23\NeuralTextures\456_435.mp4,1,NeuralTextures,c23,val
457_398,ffpp_c23\NeuralTextures\457_398.mp4,1,NeuralTextures,c23,train
458_722,ffpp_c23\NeuralTextures\458_722.mp4,1,NeuralTextures,c23,train
459_430,ffpp_c23\NeuralTextures\459_430.mp4,1,NeuralTextures,c23,train
460_678,ffpp_c23\NeuralTextures\460_678.mp4,1,NeuralTextures,c23,test
461_250,ffpp_c23\NeuralTextures\461_250.mp4,1,NeuralTextures,c23,train
462_467,ffpp_c23\NeuralTextures\462_467.mp4,1,NeuralTextures,c23,test
463_464,ffpp_c23\NeuralTextures\463_464.mp4,1,NeuralTextures,c23,test
464_463,ffpp_c23\NeuralTextures\464_463.mp4,1,NeuralTextures,c23,train
465_482,ffpp_c23\NeuralTextures\465_482.mp4,1,NeuralTextures,c23,train
466_428,ffpp_c23\NeuralTextures\466_428.mp4,1,NeuralTextures,c23,train
467_462,ffpp_c23\NeuralTextures\467_462.mp4,1,NeuralTextures,c23,train
468_470,ffpp_c23\NeuralTextures\468_470.mp4,1,NeuralTextures,c23,train
469_481,ffpp_c23\NeuralTextures\469_481.mp4,1,NeuralTextures,c23,train
470_468,ffpp_c23\NeuralTextures\470_468.mp4,1,NeuralTextures,c23,train
471_455,ffpp_c23\NeuralTextures\471_455.mp4,1,NeuralTextures,c23,train
472_511,ffpp_c23\NeuralTextures\472_511.mp4,1,NeuralTextures,c23,val
473_366,ffpp_c23\NeuralTextures\473_366.mp4,1,NeuralTextures,c23,test
474_281,ffpp_c23\NeuralTextures\474_281.mp4,1,NeuralTextures,c23,test
475_265,ffpp_c23\NeuralTextures\475_265.mp4,1,NeuralTextures,c23,train
476_400,ffpp_c23\NeuralTextures\476_400.mp4,1,NeuralTextures,c23,train
477_487,ffpp_c23\NeuralTextures\477_487.mp4,1,NeuralTextures,c23,test
478_506,ffpp_c23\NeuralTextures\478_506.mp4,1,NeuralTextures,c23,train
479_706,ffpp_c23\NeuralTextures\479_706.mp4,1,NeuralTextures,c23,train
480_389,ffpp_c23\NeuralTextures\480_389.mp4,1,NeuralTextures,c23,train
481_469,ffpp_c23\NeuralTextures\481_469.mp4,1,NeuralTextures,c23,train
482_465,ffpp_c23\NeuralTextures\482_465.mp4,1,NeuralTextures,c23,train
483_370,ffpp_c23\NeuralTextures\483_370.mp4,1,NeuralTextures,c23,train
484_415,ffpp_c23\NeuralTextures\484_415.mp4,1,NeuralTextures,c23,train
485_425,ffpp_c23\NeuralTextures\485_425.mp4,1,NeuralTextures,c23,train
486_680,ffpp_c23\NeuralTextures\486_680.mp4,1,NeuralTextures,c23,train
487_477,ffpp_c23\NeuralTextures\487_477.mp4,1,NeuralTextures,c23,train
488_399,ffpp_c23\NeuralTextures\488_399.mp4,1,NeuralTextures,c23,train
489_022,ffpp_c23\NeuralTextures\489_022.mp4,1,NeuralTextures,c23,train
490_534,ffpp_c23\NeuralTextures\490_534.mp4,1,NeuralTextures,c23,val
491_226,ffpp_c23\NeuralTextures\491_226.mp4,1,NeuralTextures,c23,val
492_325,ffpp_c23\NeuralTextures\492_325.mp4,1,NeuralTextures,c23,train
493_538,ffpp_c23\NeuralTextures\493_538.mp4,1,NeuralTextures,c23,train
494_445,ffpp_c23\NeuralTextures\494_445.mp4,1,NeuralTextures,c23,train
495_512,ffpp_c23\NeuralTextures\495_512.mp4,1,NeuralTextures,c23,train
496_417,ffpp_c23\NeuralTextures\496_417.mp4,1,NeuralTextures,c23,val
497_403,ffpp_c23\NeuralTextures\497_403.mp4,1,NeuralTextures,c23,train
498_433,ffpp_c23\NeuralTextures\498_433.mp4,1,NeuralTextures,c23,train
499_539,ffpp_c23\NeuralTextures\499_539.mp4,1,NeuralTextures,c23,train
500_592,ffpp_c23\NeuralTextures\500_592.mp4,1,NeuralTextures,c23,train
501_326,ffpp_c23\NeuralTextures\501_326.mp4,1,NeuralTextures,c23,train
502_504,ffpp_c23\NeuralTextures\502_504.mp4,1,NeuralTextures,c23,train
503_756,ffpp_c23\NeuralTextures\503_756.mp4,1,NeuralTextures,c23,train
504_502,ffpp_c23\NeuralTextures\504_502.mp4,1,NeuralTextures,c23,train
505_600,ffpp_c23\NeuralTextures\505_600.mp4,1,NeuralTextures,c23,train
506_478,ffpp_c23\NeuralTextures\506_478.mp4,1,NeuralTextures,c23,train
507_418,ffpp_c23\NeuralTextures\507_418.mp4,1,NeuralTextures,c23,train
508_831,ffpp_c23\NeuralTextures\508_831.mp4,1,NeuralTextures,c23,val
509_525,ffpp_c23\NeuralTextures\509_525.mp4,1,NeuralTextures,c23,train
510_528,ffpp_c23\NeuralTextures\510_528.mp4,1,NeuralTextures,c23,val
511_472,ffpp_c23\NeuralTextures\511_472.mp4,1,NeuralTextures,c23,train
512_495,ffpp_c23\NeuralTextures\512_495.mp4,1,NeuralTextures,c23,train
513_305,ffpp_c23\NeuralTextures\513_305.mp4,1,NeuralTextures,c23,train
514_443,ffpp_c23\NeuralTextures\514_443.mp4,1,NeuralTextures,c23,val
515_519,ffpp_c23\NeuralTextures\515_519.mp4,1,NeuralTextures,c23,train
516_555,ffpp_c23\NeuralTextures\516_555.mp4,1,NeuralTextures,c23,train
517_521,ffpp_c23\NeuralTextures\517_521.mp4,1,NeuralTextures,c23,test
518_131,ffpp_c23\NeuralTextures\518_131.mp4,1,NeuralTextures,c23,train
519_515,ffpp_c23\NeuralTextures\519_515.mp4,1,NeuralTextures,c23,train
520_542,ffpp_c23\NeuralTextures\520_542.mp4,1,NeuralTextures,c23,train
521_517,ffpp_c23\NeuralTextures\521_517.mp4,1,NeuralTextures,c23,train
522_337,ffpp_c23\NeuralTextures\522_337.mp4,1,NeuralTextures,c23,train
523_541,ffpp_c23\NeuralTextures\523_541.mp4,1,NeuralTextures,c23,train
524_580,ffpp_c23\NeuralTextures\524_580.mp4,1,NeuralTextures,c23,train
525_509,ffpp_c23\NeuralTextures\525_509.mp4,1,NeuralTextures,c23,test
526_436,ffpp_c23\NeuralTextures\526_436.mp4,1,NeuralTextures,c23,train
527_454,ffpp_c23\NeuralTextures\527_454.mp4,1,NeuralTextures,c23,train
528_510,ffpp_c23\NeuralTextures\528_510.mp4,1,NeuralTextures,c23,train
529_633,ffpp_c23\NeuralTextures\529_633.mp4,1,NeuralTextures,c23,train
530_594,ffpp_c23\NeuralTextures\530_594.mp4,1,NeuralTextures,c23,train
531_549,ffpp_c23\NeuralTextures\531_549.mp4,1,NeuralTextures,c23,train
532_544,ffpp_c23\NeuralTextures\532_544.mp4,1,NeuralTextures,c23,train
533_450,ffpp_c23\NeuralTextures\533_450.mp4,1,NeuralTextures,c23,train
534_490,ffpp_c23\NeuralTextures\534_490.mp4,1,NeuralTextures,c23,train
535_587,ffpp_c23\NeuralTextures\535_587.mp4,1,NeuralTextures,c23,train
536_540,ffpp_c23\NeuralTextures\536_540.mp4,1,NeuralTextures,c23,train
537_563,ffpp_c23\NeuralTextures\537_563.mp4,1,NeuralTextures,c23,train
538_493,ffpp_c23\NeuralTextures\538_493.mp4,1,NeuralTextures,c23,val
539_499,ffpp_c23\NeuralTextures\539_499.mp4,1,NeuralTextures,c23,train
540_536,ffpp_c23\NeuralTextures\540_536.mp4,1,NeuralTextures,c23,train
541_523,ffpp_c23\NeuralTextures\541_523.mp4,1,NeuralTextures,c23,train
542_520,ffpp_c23\NeuralTextures\542_520.mp4,1,NeuralTextures,c23,train
543_559,ffpp_c23\NeuralTextures\543_559.mp4,1,NeuralTextures,c23,train
544_532,ffpp_c23\NeuralTextures\544_532.mp4,1,NeuralTextures,c23,train
545_553,ffpp_c23\NeuralTextures\545_553.mp4,1,NeuralTextures,c23,train
546_621,ffpp_c23\NeuralTextures\546_621.mp4,1,NeuralTextures,c23,train
547_574,ffpp_c23\NeuralTextures\547_574.mp4,1,NeuralTextures,c23,train
548_632,ffpp_c23\NeuralTextures\548_632.mp4,1,NeuralTextures,c23,test
549_531,ffpp_c23\NeuralTextures\549_531.mp4,1,NeuralTextures,c23,train
550_452,ffpp_c23\NeuralTextures\550_452.mp4,1,NeuralTextures,c23,train
551_631,ffpp_c23\NeuralTextures\551_631.mp4,1,NeuralTextures,c23,train
552_851,ffpp_c23\NeuralTextures\552_851.mp4,1,NeuralTextures,c23,train
553_545,ffpp_c23\NeuralTextures\553_545.mp4,1,NeuralTextures,c23,train
554_572,ffpp_c23\NeuralTextures\554_572.mp4,1,NeuralTextures,c23,train
555_516,ffpp_c23\NeuralTextures\555_516.mp4,1,NeuralTextures,c23,train
556_588,ffpp_c23\NeuralTextures\556_588.mp4,1,NeuralTextures,c23,val
557_560,ffpp_c23\NeuralTextures\557_560.mp4,1,NeuralTextures,c23,val
558_583,ffpp_c23\NeuralTextures\558_583.mp4,1,NeuralTextures,c23,train
559_543,ffpp_c23\NeuralTextures\559_543.mp4,1,NeuralTextures,c23,train
560_557,ffpp_c23\NeuralTextures\560_557.mp4,1,NeuralTextures,c23,train
561_998,ffpp_c23\NeuralTextures\561_998.mp4,1,NeuralTextures,c23,train
562_626,ffpp_c23\NeuralTextures\562_626.mp4,1,NeuralTextures,c23,train
563_537,ffpp_c23\NeuralTextures\563_537.mp4,1,NeuralTextures,c23,test
564_971,ffpp_c23\NeuralTextures\564_971.mp4,1,NeuralTextures,c23,train
565_589,ffpp_c23\NeuralTextures\565_589.mp4,1,NeuralTextures,c23,train
566_617,ffpp_c23\NeuralTextures\566_617.mp4,1,NeuralTextures,c23,train
567_606,ffpp_c23\NeuralTextures\567_606.mp4,1,NeuralTextures,c23,train
568_628,ffpp_c23\NeuralTextures\568_628.mp4,1,NeuralTextures,c23,train
569_921,ffpp_c23\NeuralTextures\569_921.mp4,1,NeuralTextures,c23,test
570_624,ffpp_c23\NeuralTextures\570_624.mp4,1,NeuralTextures,c23,train
571_746,ffpp_c23\NeuralTextures\571_746.mp4,1,NeuralTextures,c23,train
572_554,ffpp_c23\NeuralTextures\572_554.mp4,1,NeuralTextures,c23,train
573_757,ffpp_c23\NeuralTextures\573_757.mp4,1,NeuralTextures,c23,train
574_547,ffpp_c23\NeuralTextures\574_547.mp4,1,NeuralTextures,c23,train
575_603,ffpp_c23\NeuralTextures\575_603.mp4,1,NeuralTextures,c23,train
576_155,ffpp_c23\NeuralTextures\576_155.mp4,1,NeuralTextures,c23,train
577_593,ffpp_c23\NeuralTextures\577_593.mp4,1,NeuralTextures,c23,train
578_636,ffpp_c23\NeuralTextures\578_636.mp4,1,NeuralTextures,c23,train
579_701,ffpp_c23\NeuralTextures\579_701.mp4,1,NeuralTextures,c23,val
580_524,ffpp_c23\NeuralTextures\580_524.mp4,1,NeuralTextures,c23,train
581_697,ffpp_c23\NeuralTextures\581_697.mp4,1,NeuralTextures,c23,test
582_172,ffpp_c23\NeuralTextures\582_172.mp4,1,NeuralTextures,c23,train
583_558,ffpp_c23\NeuralTextures\583_558.mp4,1,NeuralTextures,c23,train
584_823,ffpp_c23\NeuralTextures\584_823.mp4,1,NeuralTextures,c23,train
585_599,ffpp_c23\NeuralTextures\585_599.mp4,1,NeuralTextures,c23,train
586_223,ffpp_c23\NeuralTextures\586_223.mp4,1,NeuralTextures,c23,train
587_535,ffpp_c23\NeuralTextures\587_535.mp4,1,NeuralTextures,c23,val
588_556,ffpp_c23\NeuralTextures\588_556.mp4,1,NeuralTextures,c23,train
589_565,ffpp_c23\NeuralTextures\589_565.mp4,1,NeuralTextures,c23,train
590_034,ffpp_c23\NeuralTextures\590_034.mp4,1,NeuralTextures,c23,train
591_605,ffpp_c23\NeuralTextures\591_605.mp4,1,NeuralTextures,c23,train
592_500,ffpp_c23\NeuralTextures\592_500.mp4,1,NeuralTextures,c23,train
593_577,ffpp_c23\NeuralTextures\593_577.mp4,1,NeuralTextures,c23,train
594_530,ffpp_c23\NeuralTextures\594_530.mp4,1,NeuralTextures,c23,train
595_597,ffpp_c23\NeuralTextures\595_597.mp4,1,NeuralTextures,c23,train
596_609,ffpp_c23\NeuralTextures\596_609.mp4,1,NeuralTextures,c23,val
597_595,ffpp_c23\NeuralTextures\597_595.mp4,1,NeuralTextures,c23,train
598_178,ffpp_c23\NeuralTextures\598_178.mp4,1,NeuralTextures,c23,test
599_585,ffpp_c23\NeuralTextures\599_585.mp4,1,NeuralTextures,c23,train
600_505,ffpp_c23\NeuralTextures\600_505.mp4,1,NeuralTextures,c23,val
601_653,ffpp_c23\NeuralTextures\601_653.mp4,1,NeuralTextures,c23,train
602_397,ffpp_c23\NeuralTextures\602_397.mp4,1,NeuralTextures,c23,train
603_575,ffpp_c23\NeuralTextures\603_575.mp4,1,NeuralTextures,c23,train
604_703,ffpp_c23\NeuralTextures\604_703.mp4,1,NeuralTextures,c23,train
605_591,ffpp_c23\NeuralTextures\605_591.mp4,1,NeuralTextures,c23,train
606_567,ffpp_c23\NeuralTextures\606_567.mp4,1,NeuralTextures,c23,test
607_683,ffpp_c23\NeuralTextures\607_683.mp4,1,NeuralTextures,c23,train
608_675,ffpp_c23\NeuralTextures\608_675.mp4,1,NeuralTextures,c23,train
609_596,ffpp_c23\NeuralTextures\609_596.mp4,1,NeuralTextures,c23,train
610_692,ffpp_c23\NeuralTextures\610_692.mp4,1,NeuralTextures,c23,train
611_760,ffpp_c23\NeuralTextures\611_760.mp4,1,NeuralTextures,c23,val
612_702,ffpp_c23\NeuralTextures\612_702.mp4,1,NeuralTextures,c23,train
613_685,ffpp_c23\NeuralTextures\613_685.mp4,1,NeuralTextures,c23,train
614_616,ffpp_c23\NeuralTextures\614_616.mp4,1,NeuralTextures,c23,train
615_687,ffpp_c23\NeuralTextures\615_687.mp4,1,NeuralTextures,c23,train
616_614,ffpp_c23\NeuralTextures\616_614.mp4,1,NeuralTextures,c23,train
617_566,ffpp_c23\NeuralTextures\617_566.mp4,1,NeuralTextures,c23,test
618_629,ffpp_c23\NeuralTextures\618_629.mp4,1,NeuralTextures,c23,train
619_620,ffpp_c23\NeuralTextures\619_620.mp4,1,NeuralTextures,c23,train
620_619,ffpp_c23\NeuralTextures\620_619.mp4,1,NeuralTextures,c23,train
621_546,ffpp_c23\NeuralTextures\621_546.mp4,1,NeuralTextures,c23,train
622_647,ffpp_c23\NeuralTextures\622_647.mp4,1,NeuralTextures,c23,train
623_630,ffpp_c23\NeuralTextures\623_630.mp4,1,NeuralTextures,c23,train
624_570,ffpp_c23\NeuralTextures\624_570.mp4,1,NeuralTextures,c23,train
625_650,ffpp_c23\NeuralTextures\625_650.mp4,1,NeuralTextures,c23,train
626_562,ffpp_c23\NeuralTextures\626_562.mp4,1,NeuralTextures,c23,train
627_658,ffpp_c23\NeuralTextures\627_658.mp4,1,NeuralTextures,c23,train
628_568,ffpp_c23\NeuralTextures\628_568.mp4,1,NeuralTextures,c23,val
629_618,ffpp_c23\NeuralTextures\629_618.mp4,1,NeuralTextures,c23,train
630_623,ffpp_c23\NeuralTextures\630_623.mp4,1,NeuralTextures,c23,train
631_551,ffpp_c23\NeuralTextures\631_551.mp4,1,NeuralTextures,c23,val
632_548,ffpp_c23\NeuralTextures\632_548.mp4,1,NeuralTextures,c23,train
633_529,ffpp_c23\NeuralTextures\633_529.mp4,1,NeuralTextures,c23,train
634_660,ffpp_c23\NeuralTextures\634_660.mp4,1,NeuralTextures,c23,val
635_642,ffpp_c23\NeuralTextures\635_642.mp4,1,NeuralTextures,c23,train
636_578,ffpp_c23\NeuralTextures\636_578.mp4,1,NeuralTextures,c23,train
637_427,ffpp_c23\NeuralTextures\637_427.mp4,1,NeuralTextures,c23,train
638_640,ffpp_c23\NeuralTextures\638_640.mp4,1,NeuralTextures,c23,train
639_841,ffpp_c23\NeuralTextures\639_841.mp4,1,NeuralTextures,c23,train
640_638,ffpp_c23\NeuralTextures\640_638.mp4,1,NeuralTextures,c23,train
641_662,ffpp_c23\NeuralTextures\641_662.mp4,1,NeuralTextures,c23,train
642_635,ffpp_c23\NeuralTextures\642_635.mp4,1,NeuralTextures,c23,train
643_646,ffpp_c23\NeuralTextures\643_646.mp4,1,NeuralTextures,c23,train
644_657,ffpp_c23\NeuralTextures\644_657.mp4,1,NeuralTextures,c23,train
645_688,ffpp_c23\NeuralTextures\645_688.mp4,1,NeuralTextures,c23,val
646_643,ffpp_c23\NeuralTextures\646_643.mp4,1,NeuralTextures,c23,train
647_622,ffpp_c23\NeuralTextures\647_622.mp4,1,NeuralTextures,c23,train
648_654,ffpp_c23\NeuralTextures\648_654.mp4,1,NeuralTextures,c23,train
649_816,ffpp_c23\NeuralTextures\649_816.mp4,1,NeuralTextures,c23,train
650_625,ffpp_c23\NeuralTextures\650_625.mp4,1,NeuralTextures,c23,train
